Well,All Events #Events,All Events %Parent,All Events FSC-A Mean,All Events FSC-A Median,All Events FSC-W Mean,All Events FSC-W Median,All Events SSC-A Mean,All Events SSC-A Median,All Events CD33 640 670/30-A Mean,All Events CD33 640 670/30-A Median,All Events CD45RA 640 730/45-A Mean,All Events CD45RA 640 730/45-A Median,All Events CD34 640 780/60-A Mean,All Events CD34 640 780/60-A Median,All Events CD90 561 582/15-A Mean,All Events CD90 561 582/15-A Median,All Events CD49f 561 670/14-A Mean,All Events CD49f 561 670/14-A Median,All Events CD38 561 780/60-A Mean,All Events CD38 561 780/60-A Median,All Events Lineage 488 530/30-A Mean,All Events Lineage 488 530/30-A Median,All Events CD7_CD10 V405 450/50-A Mean,All Events CD7_CD10 V405 450/50-A Median,All Events Live V405 525/50-A Mean,All Events Live V405 525/50-A Median,All Events CD45 V405 780/60-A Mean,All Events CD45 V405 780/60-A Median,All Events Time Mean,All Events Time Median,Cells #Events,Cells %Parent,Cells FSC-A Mean,Cells FSC-A Median,Cells FSC-W Mean,Cells FSC-W Median,Cells SSC-A Mean,Cells SSC-A Median,Cells CD33 640 670/30-A Mean,Cells CD33 640 670/30-A Median,Cells CD45RA 640 730/45-A Mean,Cells CD45RA 640 730/45-A Median,Cells CD34 640 780/60-A Mean,Cells CD34 640 780/60-A Median,Cells CD90 561 582/15-A Mean,Cells CD90 561 582/15-A Median,Cells CD49f 561 670/14-A Mean,Cells CD49f 561 670/14-A Median,Cells CD38 561 780/60-A Mean,Cells CD38 561 780/60-A Median,Cells Lineage 488 530/30-A Mean,Cells Lineage 488 530/30-A Median,Cells CD7_CD10 V405 450/50-A Mean,Cells CD7_CD10 V405 450/50-A Median,Cells Live V405 525/50-A Mean,Cells Live V405 525/50-A Median,Cells CD45 V405 780/60-A Mean,Cells CD45 V405 780/60-A Median,Cells Time Mean,Cells Time Median,Singlets #Events,Singlets %Parent,Singlets FSC-A Mean,Singlets FSC-A Median,Singlets FSC-W Mean,Singlets FSC-W Median,Singlets SSC-A Mean,Singlets SSC-A Median,Singlets CD33 640 670/30-A Mean,Singlets CD33 640 670/30-A Median,Singlets CD45RA 640 730/45-A Mean,Singlets CD45RA 640 730/45-A Median,Singlets CD34 640 780/60-A Mean,Singlets CD34 640 780/60-A Median,Singlets CD90 561 582/15-A Mean,Singlets CD90 561 582/15-A Median,Singlets CD49f 561 670/14-A Mean,Singlets CD49f 561 670/14-A Median,Singlets CD38 561 780/60-A Mean,Singlets CD38 561 780/60-A Median,Singlets Lineage 488 530/30-A Mean,Singlets Lineage 488 530/30-A Median,Singlets CD7_CD10 V405 450/50-A Mean,Singlets CD7_CD10 V405 450/50-A Median,Singlets Live V405 525/50-A Mean,Singlets Live V405 525/50-A Median,Singlets CD45 V405 780/60-A Mean,Singlets CD45 V405 780/60-A Median,Singlets Time Mean,Singlets Time Median,Live #Events,Live %Parent,Live FSC-A Mean,Live FSC-A Median,Live FSC-W Mean,Live FSC-W Median,Live SSC-A Mean,Live SSC-A Median,Live CD33 640 670/30-A Mean,Live CD33 640 670/30-A Median,Live CD45RA 640 730/45-A Mean,Live CD45RA 640 730/45-A Median,Live CD34 640 780/60-A Mean,Live CD34 640 780/60-A Median,Live CD90 561 582/15-A Mean,Live CD90 561 582/15-A Median,Live CD49f 561 670/14-A Mean,Live CD49f 561 670/14-A Median,Live CD38 561 780/60-A Mean,Live CD38 561 780/60-A Median,Live Lineage 488 530/30-A Mean,Live Lineage 488 530/30-A Median,Live CD7_CD10 V405 450/50-A Mean,Live CD7_CD10 V405 450/50-A Median,Live Live V405 525/50-A Mean,Live Live V405 525/50-A Median,Live CD45 V405 780/60-A Mean,Live CD45 V405 780/60-A Median,Live Time Mean,Live Time Median,Lin- #Events,Lin- %Parent,Lin- FSC-A Mean,Lin- FSC-A Median,Lin- FSC-W Mean,Lin- FSC-W Median,Lin- SSC-A Mean,Lin- SSC-A Median,Lin- CD33 640 670/30-A Mean,Lin- CD33 640 670/30-A Median,Lin- CD45RA 640 730/45-A Mean,Lin- CD45RA 640 730/45-A Median,Lin- CD34 640 780/60-A Mean,Lin- CD34 640 780/60-A Median,Lin- CD90 561 582/15-A Mean,Lin- CD90 561 582/15-A Median,Lin- CD49f 561 670/14-A Mean,Lin- CD49f 561 670/14-A Median,Lin- CD38 561 780/60-A Mean,Lin- CD38 561 780/60-A Median,Lin- Lineage 488 530/30-A Mean,Lin- Lineage 488 530/30-A Median,Lin- CD7_CD10 V405 450/50-A Mean,Lin- CD7_CD10 V405 450/50-A Median,Lin- Live V405 525/50-A Mean,Lin- Live V405 525/50-A Median,Lin- CD45 V405 780/60-A Mean,Lin- CD45 V405 780/60-A Median,Lin- Time Mean,Lin- Time Median,CD33- #Events,CD33- %Parent,CD33- FSC-A Mean,CD33- FSC-A Median,CD33- FSC-W Mean,CD33- FSC-W Median,CD33- SSC-A Mean,CD33- SSC-A Median,CD33- CD33 640 670/30-A Mean,CD33- CD33 640 670/30-A Median,CD33- CD45RA 640 730/45-A Mean,CD33- CD45RA 640 730/45-A Median,CD33- CD34 640 780/60-A Mean,CD33- CD34 640 780/60-A Median,CD33- CD90 561 582/15-A Mean,CD33- CD90 561 582/15-A Median,CD33- CD49f 561 670/14-A Mean,CD33- CD49f 561 670/14-A Median,CD33- CD38 561 780/60-A Mean,CD33- CD38 561 780/60-A Median,CD33- Lineage 488 530/30-A Mean,CD33- Lineage 488 530/30-A Median,CD33- CD7_CD10 V405 450/50-A Mean,CD33- CD7_CD10 V405 450/50-A Median,CD33- Live V405 525/50-A Mean,CD33- Live V405 525/50-A Median,CD33- CD45 V405 780/60-A Mean,CD33- CD45 V405 780/60-A Median,CD33- Time Mean,CD33- Time Median,CD34+/CD45+ #Events,CD34+/CD45+ %Parent,CD34+/CD45+ FSC-A Mean,CD34+/CD45+ FSC-A Median,CD34+/CD45+ FSC-W Mean,CD34+/CD45+ FSC-W Median,CD34+/CD45+ SSC-A Mean,CD34+/CD45+ SSC-A Median,CD34+/CD45+ CD33 640 670/30-A Mean,CD34+/CD45+ CD33 640 670/30-A Median,CD34+/CD45+ CD45RA 640 730/45-A Mean,CD34+/CD45+ CD45RA 640 730/45-A Median,CD34+/CD45+ CD34 640 780/60-A Mean,CD34+/CD45+ CD34 640 780/60-A Median,CD34+/CD45+ CD90 561 582/15-A Mean,CD34+/CD45+ CD90 561 582/15-A Median,CD34+/CD45+ CD49f 561 670/14-A Mean,CD34+/CD45+ CD49f 561 670/14-A Median,CD34+/CD45+ CD38 561 780/60-A Mean,CD34+/CD45+ CD38 561 780/60-A Median,CD34+/CD45+ Lineage 488 530/30-A Mean,CD34+/CD45+ Lineage 488 530/30-A Median,CD34+/CD45+ CD7_CD10 V405 450/50-A Mean,CD34+/CD45+ CD7_CD10 V405 450/50-A Median,CD34+/CD45+ Live V405 525/50-A Mean,CD34+/CD45+ Live V405 525/50-A Median,CD34+/CD45+ CD45 V405 780/60-A Mean,CD34+/CD45+ CD45 V405 780/60-A Median,CD34+/CD45+ Time Mean,CD34+/CD45+ Time Median,CD34+/CD38- #Events,CD34+/CD38- %Parent,CD34+/CD38- FSC-A Mean,CD34+/CD38- FSC-A Median,CD34+/CD38- FSC-W Mean,CD34+/CD38- FSC-W Median,CD34+/CD38- SSC-A Mean,CD34+/CD38- SSC-A Median,CD34+/CD38- CD33 640 670/30-A Mean,CD34+/CD38- CD33 640 670/30-A Median,CD34+/CD38- CD45RA 640 730/45-A Mean,CD34+/CD38- CD45RA 640 730/45-A Median,CD34+/CD38- CD34 640 780/60-A Mean,CD34+/CD38- CD34 640 780/60-A Median,CD34+/CD38- CD90 561 582/15-A Mean,CD34+/CD38- CD90 561 582/15-A Median,CD34+/CD38- CD49f 561 670/14-A Mean,CD34+/CD38- CD49f 561 670/14-A Median,CD34+/CD38- CD38 561 780/60-A Mean,CD34+/CD38- CD38 561 780/60-A Median,CD34+/CD38- Lineage 488 530/30-A Mean,CD34+/CD38- Lineage 488 530/30-A Median,CD34+/CD38- CD7_CD10 V405 450/50-A Mean,CD34+/CD38- CD7_CD10 V405 450/50-A Median,CD34+/CD38- Live V405 525/50-A Mean,CD34+/CD38- Live V405 525/50-A Median,CD34+/CD38- CD45 V405 780/60-A Mean,CD34+/CD38- CD45 V405 780/60-A Median,CD34+/CD38- Time Mean,CD34+/CD38- Time Median,CD90+ HSC #Events,CD90+ HSC %Parent,CD90+ HSC FSC-A Mean,CD90+ HSC FSC-A Median,CD90+ HSC FSC-W Mean,CD90+ HSC FSC-W Median,CD90+ HSC SSC-A Mean,CD90+ HSC SSC-A Median,CD90+ HSC CD33 640 670/30-A Mean,CD90+ HSC CD33 640 670/30-A Median,CD90+ HSC CD45RA 640 730/45-A Mean,CD90+ HSC CD45RA 640 730/45-A Median,CD90+ HSC CD34 640 780/60-A Mean,CD90+ HSC CD34 640 780/60-A Median,CD90+ HSC CD90 561 582/15-A Mean,CD90+ HSC CD90 561 582/15-A Median,CD90+ HSC CD49f 561 670/14-A Mean,CD90+ HSC CD49f 561 670/14-A Median,CD90+ HSC CD38 561 780/60-A Mean,CD90+ HSC CD38 561 780/60-A Median,CD90+ HSC Lineage 488 530/30-A Mean,CD90+ HSC Lineage 488 530/30-A Median,CD90+ HSC CD7_CD10 V405 450/50-A Mean,CD90+ HSC CD7_CD10 V405 450/50-A Median,CD90+ HSC Live V405 525/50-A Mean,CD90+ HSC Live V405 525/50-A Median,CD90+ HSC CD45 V405 780/60-A Mean,CD90+ HSC CD45 V405 780/60-A Median,CD90+ HSC Time Mean,CD90+ HSC Time Median
C8,1,,"125,068","125,068","89,607","89,607","143,960","143,960",318,318,150,150,"6,414","6,414","3,727","3,727","2,628","2,628",564,564,304,304,-6,-6,440,440,"3,073","3,073","34,212","34,212",1,100,"125,068","125,068","89,607","89,607","143,960","143,960",318,318,150,150,"6,414","6,414","3,727","3,727","2,628","2,628",564,564,304,304,-6,-6,440,440,"3,073","3,073","34,212","34,212",1,100,"125,068","125,068","89,607","89,607","143,960","143,960",318,318,150,150,"6,414","6,414","3,727","3,727","2,628","2,628",564,564,304,304,-6,-6,440,440,"3,073","3,073","34,212","34,212",1,100,"125,068","125,068","89,607","89,607","143,960","143,960",318,318,150,150,"6,414","6,414","3,727","3,727","2,628","2,628",564,564,304,304,-6,-6,440,440,"3,073","3,073","34,212","34,212",1,100,"125,068","125,068","89,607","89,607","143,960","143,960",318,318,150,150,"6,414","6,414","3,727","3,727","2,628","2,628",564,564,304,304,-6,-6,440,440,"3,073","3,073","34,212","34,212",1,100,"125,068","125,068","89,607","89,607","143,960","143,960",318,318,150,150,"6,414","6,414","3,727","3,727","2,628","2,628",564,564,304,304,-6,-6,440,440,"3,073","3,073","34,212","34,212",1,100,"125,068","125,068","89,607","89,607","143,960","143,960",318,318,150,150,"6,414","6,414","3,727","3,727","2,628","2,628",564,564,304,304,-6,-6,440,440,"3,073","3,073","34,212","34,212",1,100,"125,068","125,068","89,607","89,607","143,960","143,960",318,318,150,150,"6,414","6,414","3,727","3,727","2,628","2,628",564,564,304,304,-6,-6,440,440,"3,073","3,073","34,212","34,212",1,100,"125,068","125,068","89,607","89,607","143,960","143,960",318,318,150,150,"6,414","6,414","3,727","3,727","2,628","2,628",564,564,304,304,-6,-6,440,440,"3,073","3,073","34,212","34,212"
C9,1,,"147,230","147,230","90,838","90,838","99,877","99,877",98,98,101,101,"4,654","4,654","2,436","2,436","1,001","1,001",109,109,167,167,37,37,433,433,"1,475","1,475","35,757","35,757",1,100,"147,230","147,230","90,838","90,838","99,877","99,877",98,98,101,101,"4,654","4,654","2,436","2,436","1,001","1,001",109,109,167,167,37,37,433,433,"1,475","1,475","35,757","35,757",1,100,"147,230","147,230","90,838","90,838","99,877","99,877",98,98,101,101,"4,654","4,654","2,436","2,436","1,001","1,001",109,109,167,167,37,37,433,433,"1,475","1,475","35,757","35,757",1,100,"147,230","147,230","90,838","90,838","99,877","99,877",98,98,101,101,"4,654","4,654","2,436","2,436","1,001","1,001",109,109,167,167,37,37,433,433,"1,475","1,475","35,757","35,757",1,100,"147,230","147,230","90,838","90,838","99,877","99,877",98,98,101,101,"4,654","4,654","2,436","2,436","1,001","1,001",109,109,167,167,37,37,433,433,"1,475","1,475","35,757","35,757",1,100,"147,230","147,230","90,838","90,838","99,877","99,877",98,98,101,101,"4,654","4,654","2,436","2,436","1,001","1,001",109,109,167,167,37,37,433,433,"1,475","1,475","35,757","35,757",1,100,"147,230","147,230","90,838","90,838","99,877","99,877",98,98,101,101,"4,654","4,654","2,436","2,436","1,001","1,001",109,109,167,167,37,37,433,433,"1,475","1,475","35,757","35,757",1,100,"147,230","147,230","90,838","90,838","99,877","99,877",98,98,101,101,"4,654","4,654","2,436","2,436","1,001","1,001",109,109,167,167,37,37,433,433,"1,475","1,475","35,757","35,757",1,100,"147,230","147,230","90,838","90,838","99,877","99,877",98,98,101,101,"4,654","4,654","2,436","2,436","1,001","1,001",109,109,167,167,37,37,433,433,"1,475","1,475","35,757","35,757"
C10,1,,"132,099","132,099","90,002","90,002","87,278","87,278",61,61,46,46,"3,195","3,195","1,734","1,734",807,807,418,418,149,149,25,25,320,320,"1,334","1,334","37,350","37,350",1,100,"132,099","132,099","90,002","90,002","87,278","87,278",61,61,46,46,"3,195","3,195","1,734","1,734",807,807,418,418,149,149,25,25,320,320,"1,334","1,334","37,350","37,350",1,100,"132,099","132,099","90,002","90,002","87,278","87,278",61,61,46,46,"3,195","3,195","1,734","1,734",807,807,418,418,149,149,25,25,320,320,"1,334","1,334","37,350","37,350",1,100,"132,099","132,099","90,002","90,002","87,278","87,278",61,61,46,46,"3,195","3,195","1,734","1,734",807,807,418,418,149,149,25,25,320,320,"1,334","1,334","37,350","37,350",1,100,"132,099","132,099","90,002","90,002","87,278","87,278",61,61,46,46,"3,195","3,195","1,734","1,734",807,807,418,418,149,149,25,25,320,320,"1,334","1,334","37,350","37,350",1,100,"132,099","132,099","90,002","90,002","87,278","87,278",61,61,46,46,"3,195","3,195","1,734","1,734",807,807,418,418,149,149,25,25,320,320,"1,334","1,334","37,350","37,350",1,100,"132,099","132,099","90,002","90,002","87,278","87,278",61,61,46,46,"3,195","3,195","1,734","1,734",807,807,418,418,149,149,25,25,320,320,"1,334","1,334","37,350","37,350",1,100,"132,099","132,099","90,002","90,002","87,278","87,278",61,61,46,46,"3,195","3,195","1,734","1,734",807,807,418,418,149,149,25,25,320,320,"1,334","1,334","37,350","37,350",1,100,"132,099","132,099","90,002","90,002","87,278","87,278",61,61,46,46,"3,195","3,195","1,734","1,734",807,807,418,418,149,149,25,25,320,320,"1,334","1,334","37,350","37,350"
C11,1,,"174,619","174,619","101,501","101,501","100,765","100,765",151,151,64,64,"4,662","4,662",856,856,"1,221","1,221",250,250,206,206,156,156,537,537,"1,658","1,658","37,703","37,703",1,100,"174,619","174,619","101,501","101,501","100,765","100,765",151,151,64,64,"4,662","4,662",856,856,"1,221","1,221",250,250,206,206,156,156,537,537,"1,658","1,658","37,703","37,703",1,100,"174,619","174,619","101,501","101,501","100,765","100,765",151,151,64,64,"4,662","4,662",856,856,"1,221","1,221",250,250,206,206,156,156,537,537,"1,658","1,658","37,703","37,703",1,100,"174,619","174,619","101,501","101,501","100,765","100,765",151,151,64,64,"4,662","4,662",856,856,"1,221","1,221",250,250,206,206,156,156,537,537,"1,658","1,658","37,703","37,703",1,100,"174,619","174,619","101,501","101,501","100,765","100,765",151,151,64,64,"4,662","4,662",856,856,"1,221","1,221",250,250,206,206,156,156,537,537,"1,658","1,658","37,703","37,703",1,100,"174,619","174,619","101,501","101,501","100,765","100,765",151,151,64,64,"4,662","4,662",856,856,"1,221","1,221",250,250,206,206,156,156,537,537,"1,658","1,658","37,703","37,703",1,100,"174,619","174,619","101,501","101,501","100,765","100,765",151,151,64,64,"4,662","4,662",856,856,"1,221","1,221",250,250,206,206,156,156,537,537,"1,658","1,658","37,703","37,703",1,100,"174,619","174,619","101,501","101,501","100,765","100,765",151,151,64,64,"4,662","4,662",856,856,"1,221","1,221",250,250,206,206,156,156,537,537,"1,658","1,658","37,703","37,703",1,100,"174,619","174,619","101,501","101,501","100,765","100,765",151,151,64,64,"4,662","4,662",856,856,"1,221","1,221",250,250,206,206,156,156,537,537,"1,658","1,658","37,703","37,703"
C12,1,,"130,571","130,571","94,311","94,311","122,224","122,224",92,92,132,132,"4,831","4,831","1,749","1,749","2,148","2,148",228,228,169,169,151,151,540,540,"2,038","2,038","38,338","38,338",1,100,"130,571","130,571","94,311","94,311","122,224","122,224",92,92,132,132,"4,831","4,831","1,749","1,749","2,148","2,148",228,228,169,169,151,151,540,540,"2,038","2,038","38,338","38,338",1,100,"130,571","130,571","94,311","94,311","122,224","122,224",92,92,132,132,"4,831","4,831","1,749","1,749","2,148","2,148",228,228,169,169,151,151,540,540,"2,038","2,038","38,338","38,338",1,100,"130,571","130,571","94,311","94,311","122,224","122,224",92,92,132,132,"4,831","4,831","1,749","1,749","2,148","2,148",228,228,169,169,151,151,540,540,"2,038","2,038","38,338","38,338",1,100,"130,571","130,571","94,311","94,311","122,224","122,224",92,92,132,132,"4,831","4,831","1,749","1,749","2,148","2,148",228,228,169,169,151,151,540,540,"2,038","2,038","38,338","38,338",1,100,"130,571","130,571","94,311","94,311","122,224","122,224",92,92,132,132,"4,831","4,831","1,749","1,749","2,148","2,148",228,228,169,169,151,151,540,540,"2,038","2,038","38,338","38,338",1,100,"130,571","130,571","94,311","94,311","122,224","122,224",92,92,132,132,"4,831","4,831","1,749","1,749","2,148","2,148",228,228,169,169,151,151,540,540,"2,038","2,038","38,338","38,338",1,100,"130,571","130,571","94,311","94,311","122,224","122,224",92,92,132,132,"4,831","4,831","1,749","1,749","2,148","2,148",228,228,169,169,151,151,540,540,"2,038","2,038","38,338","38,338",1,100,"130,571","130,571","94,311","94,311","122,224","122,224",92,92,132,132,"4,831","4,831","1,749","1,749","2,148","2,148",228,228,169,169,151,151,540,540,"2,038","2,038","38,338","38,338"
D1,1,,"155,455","155,455","92,834","92,834","90,763","90,763",43,43,90,90,"4,246","4,246",509,509,"1,451","1,451",308,308,134,134,177,177,321,321,"1,592","1,592","48,885","48,885",1,100,"155,455","155,455","92,834","92,834","90,763","90,763",43,43,90,90,"4,246","4,246",509,509,"1,451","1,451",308,308,134,134,177,177,321,321,"1,592","1,592","48,885","48,885",1,100,"155,455","155,455","92,834","92,834","90,763","90,763",43,43,90,90,"4,246","4,246",509,509,"1,451","1,451",308,308,134,134,177,177,321,321,"1,592","1,592","48,885","48,885",1,100,"155,455","155,455","92,834","92,834","90,763","90,763",43,43,90,90,"4,246","4,246",509,509,"1,451","1,451",308,308,134,134,177,177,321,321,"1,592","1,592","48,885","48,885",1,100,"155,455","155,455","92,834","92,834","90,763","90,763",43,43,90,90,"4,246","4,246",509,509,"1,451","1,451",308,308,134,134,177,177,321,321,"1,592","1,592","48,885","48,885",1,100,"155,455","155,455","92,834","92,834","90,763","90,763",43,43,90,90,"4,246","4,246",509,509,"1,451","1,451",308,308,134,134,177,177,321,321,"1,592","1,592","48,885","48,885",1,100,"155,455","155,455","92,834","92,834","90,763","90,763",43,43,90,90,"4,246","4,246",509,509,"1,451","1,451",308,308,134,134,177,177,321,321,"1,592","1,592","48,885","48,885",1,100,"155,455","155,455","92,834","92,834","90,763","90,763",43,43,90,90,"4,246","4,246",509,509,"1,451","1,451",308,308,134,134,177,177,321,321,"1,592","1,592","48,885","48,885",1,100,"155,455","155,455","92,834","92,834","90,763","90,763",43,43,90,90,"4,246","4,246",509,509,"1,451","1,451",308,308,134,134,177,177,321,321,"1,592","1,592","48,885","48,885"
D2,1,,"133,149","133,149","86,643","86,643","82,555","82,555",70,70,155,155,"3,722","3,722","4,298","4,298","1,390","1,390",615,615,229,229,-12,-12,317,317,"1,377","1,377","47,519","47,519",1,100,"133,149","133,149","86,643","86,643","82,555","82,555",70,70,155,155,"3,722","3,722","4,298","4,298","1,390","1,390",615,615,229,229,-12,-12,317,317,"1,377","1,377","47,519","47,519",1,100,"133,149","133,149","86,643","86,643","82,555","82,555",70,70,155,155,"3,722","3,722","4,298","4,298","1,390","1,390",615,615,229,229,-12,-12,317,317,"1,377","1,377","47,519","47,519",1,100,"133,149","133,149","86,643","86,643","82,555","82,555",70,70,155,155,"3,722","3,722","4,298","4,298","1,390","1,390",615,615,229,229,-12,-12,317,317,"1,377","1,377","47,519","47,519",1,100,"133,149","133,149","86,643","86,643","82,555","82,555",70,70,155,155,"3,722","3,722","4,298","4,298","1,390","1,390",615,615,229,229,-12,-12,317,317,"1,377","1,377","47,519","47,519",1,100,"133,149","133,149","86,643","86,643","82,555","82,555",70,70,155,155,"3,722","3,722","4,298","4,298","1,390","1,390",615,615,229,229,-12,-12,317,317,"1,377","1,377","47,519","47,519",1,100,"133,149","133,149","86,643","86,643","82,555","82,555",70,70,155,155,"3,722","3,722","4,298","4,298","1,390","1,390",615,615,229,229,-12,-12,317,317,"1,377","1,377","47,519","47,519",1,100,"133,149","133,149","86,643","86,643","82,555","82,555",70,70,155,155,"3,722","3,722","4,298","4,298","1,390","1,390",615,615,229,229,-12,-12,317,317,"1,377","1,377","47,519","47,519",1,100,"133,149","133,149","86,643","86,643","82,555","82,555",70,70,155,155,"3,722","3,722","4,298","4,298","1,390","1,390",615,615,229,229,-12,-12,317,317,"1,377","1,377","47,519","47,519"
D3,1,,"125,520","125,520","97,784","97,784","109,818","109,818",-18,-18,62,62,"2,792","2,792","7,122","7,122","1,373","1,373",116,116,181,181,50,50,646,646,"3,042","3,042","47,182","47,182",1,100,"125,520","125,520","97,784","97,784","109,818","109,818",-18,-18,62,62,"2,792","2,792","7,122","7,122","1,373","1,373",116,116,181,181,50,50,646,646,"3,042","3,042","47,182","47,182",1,100,"125,520","125,520","97,784","97,784","109,818","109,818",-18,-18,62,62,"2,792","2,792","7,122","7,122","1,373","1,373",116,116,181,181,50,50,646,646,"3,042","3,042","47,182","47,182",1,100,"125,520","125,520","97,784","97,784","109,818","109,818",-18,-18,62,62,"2,792","2,792","7,122","7,122","1,373","1,373",116,116,181,181,50,50,646,646,"3,042","3,042","47,182","47,182",1,100,"125,520","125,520","97,784","97,784","109,818","109,818",-18,-18,62,62,"2,792","2,792","7,122","7,122","1,373","1,373",116,116,181,181,50,50,646,646,"3,042","3,042","47,182","47,182",1,100,"125,520","125,520","97,784","97,784","109,818","109,818",-18,-18,62,62,"2,792","2,792","7,122","7,122","1,373","1,373",116,116,181,181,50,50,646,646,"3,042","3,042","47,182","47,182",1,100,"125,520","125,520","97,784","97,784","109,818","109,818",-18,-18,62,62,"2,792","2,792","7,122","7,122","1,373","1,373",116,116,181,181,50,50,646,646,"3,042","3,042","47,182","47,182",1,100,"125,520","125,520","97,784","97,784","109,818","109,818",-18,-18,62,62,"2,792","2,792","7,122","7,122","1,373","1,373",116,116,181,181,50,50,646,646,"3,042","3,042","47,182","47,182",1,100,"125,520","125,520","97,784","97,784","109,818","109,818",-18,-18,62,62,"2,792","2,792","7,122","7,122","1,373","1,373",116,116,181,181,50,50,646,646,"3,042","3,042","47,182","47,182"
D4,1,,"154,229","154,229","89,137","89,137","86,426","86,426",230,230,92,92,"4,112","4,112",250,250,560,560,696,696,53,53,307,307,263,263,"1,312","1,312","46,697","46,697",1,100,"154,229","154,229","89,137","89,137","86,426","86,426",230,230,92,92,"4,112","4,112",250,250,560,560,696,696,53,53,307,307,263,263,"1,312","1,312","46,697","46,697",1,100,"154,229","154,229","89,137","89,137","86,426","86,426",230,230,92,92,"4,112","4,112",250,250,560,560,696,696,53,53,307,307,263,263,"1,312","1,312","46,697","46,697",1,100,"154,229","154,229","89,137","89,137","86,426","86,426",230,230,92,92,"4,112","4,112",250,250,560,560,696,696,53,53,307,307,263,263,"1,312","1,312","46,697","46,697",1,100,"154,229","154,229","89,137","89,137","86,426","86,426",230,230,92,92,"4,112","4,112",250,250,560,560,696,696,53,53,307,307,263,263,"1,312","1,312","46,697","46,697",1,100,"154,229","154,229","89,137","89,137","86,426","86,426",230,230,92,92,"4,112","4,112",250,250,560,560,696,696,53,53,307,307,263,263,"1,312","1,312","46,697","46,697",1,100,"154,229","154,229","89,137","89,137","86,426","86,426",230,230,92,92,"4,112","4,112",250,250,560,560,696,696,53,53,307,307,263,263,"1,312","1,312","46,697","46,697",1,100,"154,229","154,229","89,137","89,137","86,426","86,426",230,230,92,92,"4,112","4,112",250,250,560,560,696,696,53,53,307,307,263,263,"1,312","1,312","46,697","46,697",1,100,"154,229","154,229","89,137","89,137","86,426","86,426",230,230,92,92,"4,112","4,112",250,250,560,560,696,696,53,53,307,307,263,263,"1,312","1,312","46,697","46,697"
D5,1,,"114,136","114,136","92,876","92,876","112,443","112,443",116,116,277,277,"3,158","3,158",339,339,"1,094","1,094",354,354,180,180,50,50,686,686,"2,450","2,450","45,727","45,727",1,100,"114,136","114,136","92,876","92,876","112,443","112,443",116,116,277,277,"3,158","3,158",339,339,"1,094","1,094",354,354,180,180,50,50,686,686,"2,450","2,450","45,727","45,727",1,100,"114,136","114,136","92,876","92,876","112,443","112,443",116,116,277,277,"3,158","3,158",339,339,"1,094","1,094",354,354,180,180,50,50,686,686,"2,450","2,450","45,727","45,727",0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D6,1,,"124,596","124,596","85,745","85,745","108,525","108,525",430,430,176,176,"4,845","4,845","8,852","8,852","1,793","1,793",312,312,194,194,63,63,420,420,"1,478","1,478","45,179","45,179",1,100,"124,596","124,596","85,745","85,745","108,525","108,525",430,430,176,176,"4,845","4,845","8,852","8,852","1,793","1,793",312,312,194,194,63,63,420,420,"1,478","1,478","45,179","45,179",1,100,"124,596","124,596","85,745","85,745","108,525","108,525",430,430,176,176,"4,845","4,845","8,852","8,852","1,793","1,793",312,312,194,194,63,63,420,420,"1,478","1,478","45,179","45,179",1,100,"124,596","124,596","85,745","85,745","108,525","108,525",430,430,176,176,"4,845","4,845","8,852","8,852","1,793","1,793",312,312,194,194,63,63,420,420,"1,478","1,478","45,179","45,179",1,100,"124,596","124,596","85,745","85,745","108,525","108,525",430,430,176,176,"4,845","4,845","8,852","8,852","1,793","1,793",312,312,194,194,63,63,420,420,"1,478","1,478","45,179","45,179",1,100,"124,596","124,596","85,745","85,745","108,525","108,525",430,430,176,176,"4,845","4,845","8,852","8,852","1,793","1,793",312,312,194,194,63,63,420,420,"1,478","1,478","45,179","45,179",1,100,"124,596","124,596","85,745","85,745","108,525","108,525",430,430,176,176,"4,845","4,845","8,852","8,852","1,793","1,793",312,312,194,194,63,63,420,420,"1,478","1,478","45,179","45,179",1,100,"124,596","124,596","85,745","85,745","108,525","108,525",430,430,176,176,"4,845","4,845","8,852","8,852","1,793","1,793",312,312,194,194,63,63,420,420,"1,478","1,478","45,179","45,179",1,100,"124,596","124,596","85,745","85,745","108,525","108,525",430,430,176,176,"4,845","4,845","8,852","8,852","1,793","1,793",312,312,194,194,63,63,420,420,"1,478","1,478","45,179","45,179"
