Well,All Events #Events,All Events %Parent,All Events FSC-A Mean,All Events FSC-A Median,All Events FSC-W Mean,All Events FSC-W Median,All Events SSC-A Mean,All Events SSC-A Median,All Events CD33 640 670/30-A Mean,All Events CD33 640 670/30-A Median,All Events CD45RA 640 730/45-A Mean,All Events CD45RA 640 730/45-A Median,All Events CD34 640 780/60-A Mean,All Events CD34 640 780/60-A Median,All Events CD90 561 582/15-A Mean,All Events CD90 561 582/15-A Median,All Events CD49f 561 670/14-A Mean,All Events CD49f 561 670/14-A Median,All Events CD38 561 780/60-A Mean,All Events CD38 561 780/60-A Median,All Events Lineage 488 530/30-A Mean,All Events Lineage 488 530/30-A Median,All Events CD7_CD10 V405 450/50-A Mean,All Events CD7_CD10 V405 450/50-A Median,All Events Live V405 525/50-A Mean,All Events Live V405 525/50-A Median,All Events CD45 V405 780/60-A Mean,All Events CD45 V405 780/60-A Median,All Events Time Mean,All Events Time Median,Cells #Events,Cells %Parent,Cells FSC-A Mean,Cells FSC-A Median,Cells FSC-W Mean,Cells FSC-W Median,Cells SSC-A Mean,Cells SSC-A Median,Cells CD33 640 670/30-A Mean,Cells CD33 640 670/30-A Median,Cells CD45RA 640 730/45-A Mean,Cells CD45RA 640 730/45-A Median,Cells CD34 640 780/60-A Mean,Cells CD34 640 780/60-A Median,Cells CD90 561 582/15-A Mean,Cells CD90 561 582/15-A Median,Cells CD49f 561 670/14-A Mean,Cells CD49f 561 670/14-A Median,Cells CD38 561 780/60-A Mean,Cells CD38 561 780/60-A Median,Cells Lineage 488 530/30-A Mean,Cells Lineage 488 530/30-A Median,Cells CD7_CD10 V405 450/50-A Mean,Cells CD7_CD10 V405 450/50-A Median,Cells Live V405 525/50-A Mean,Cells Live V405 525/50-A Median,Cells CD45 V405 780/60-A Mean,Cells CD45 V405 780/60-A Median,Cells Time Mean,Cells Time Median,Singlets #Events,Singlets %Parent,Singlets FSC-A Mean,Singlets FSC-A Median,Singlets FSC-W Mean,Singlets FSC-W Median,Singlets SSC-A Mean,Singlets SSC-A Median,Singlets CD33 640 670/30-A Mean,Singlets CD33 640 670/30-A Median,Singlets CD45RA 640 730/45-A Mean,Singlets CD45RA 640 730/45-A Median,Singlets CD34 640 780/60-A Mean,Singlets CD34 640 780/60-A Median,Singlets CD90 561 582/15-A Mean,Singlets CD90 561 582/15-A Median,Singlets CD49f 561 670/14-A Mean,Singlets CD49f 561 670/14-A Median,Singlets CD38 561 780/60-A Mean,Singlets CD38 561 780/60-A Median,Singlets Lineage 488 530/30-A Mean,Singlets Lineage 488 530/30-A Median,Singlets CD7_CD10 V405 450/50-A Mean,Singlets CD7_CD10 V405 450/50-A Median,Singlets Live V405 525/50-A Mean,Singlets Live V405 525/50-A Median,Singlets CD45 V405 780/60-A Mean,Singlets CD45 V405 780/60-A Median,Singlets Time Mean,Singlets Time Median,Live #Events,Live %Parent,Live FSC-A Mean,Live FSC-A Median,Live FSC-W Mean,Live FSC-W Median,Live SSC-A Mean,Live SSC-A Median,Live CD33 640 670/30-A Mean,Live CD33 640 670/30-A Median,Live CD45RA 640 730/45-A Mean,Live CD45RA 640 730/45-A Median,Live CD34 640 780/60-A Mean,Live CD34 640 780/60-A Median,Live CD90 561 582/15-A Mean,Live CD90 561 582/15-A Median,Live CD49f 561 670/14-A Mean,Live CD49f 561 670/14-A Median,Live CD38 561 780/60-A Mean,Live CD38 561 780/60-A Median,Live Lineage 488 530/30-A Mean,Live Lineage 488 530/30-A Median,Live CD7_CD10 V405 450/50-A Mean,Live CD7_CD10 V405 450/50-A Median,Live Live V405 525/50-A Mean,Live Live V405 525/50-A Median,Live CD45 V405 780/60-A Mean,Live CD45 V405 780/60-A Median,Live Time Mean,Live Time Median,Lin- #Events,Lin- %Parent,Lin- FSC-A Mean,Lin- FSC-A Median,Lin- FSC-W Mean,Lin- FSC-W Median,Lin- SSC-A Mean,Lin- SSC-A Median,Lin- CD33 640 670/30-A Mean,Lin- CD33 640 670/30-A Median,Lin- CD45RA 640 730/45-A Mean,Lin- CD45RA 640 730/45-A Median,Lin- CD34 640 780/60-A Mean,Lin- CD34 640 780/60-A Median,Lin- CD90 561 582/15-A Mean,Lin- CD90 561 582/15-A Median,Lin- CD49f 561 670/14-A Mean,Lin- CD49f 561 670/14-A Median,Lin- CD38 561 780/60-A Mean,Lin- CD38 561 780/60-A Median,Lin- Lineage 488 530/30-A Mean,Lin- Lineage 488 530/30-A Median,Lin- CD7_CD10 V405 450/50-A Mean,Lin- CD7_CD10 V405 450/50-A Median,Lin- Live V405 525/50-A Mean,Lin- Live V405 525/50-A Median,Lin- CD45 V405 780/60-A Mean,Lin- CD45 V405 780/60-A Median,Lin- Time Mean,Lin- Time Median,CD33- #Events,CD33- %Parent,CD33- FSC-A Mean,CD33- FSC-A Median,CD33- FSC-W Mean,CD33- FSC-W Median,CD33- SSC-A Mean,CD33- SSC-A Median,CD33- CD33 640 670/30-A Mean,CD33- CD33 640 670/30-A Median,CD33- CD45RA 640 730/45-A Mean,CD33- CD45RA 640 730/45-A Median,CD33- CD34 640 780/60-A Mean,CD33- CD34 640 780/60-A Median,CD33- CD90 561 582/15-A Mean,CD33- CD90 561 582/15-A Median,CD33- CD49f 561 670/14-A Mean,CD33- CD49f 561 670/14-A Median,CD33- CD38 561 780/60-A Mean,CD33- CD38 561 780/60-A Median,CD33- Lineage 488 530/30-A Mean,CD33- Lineage 488 530/30-A Median,CD33- CD7_CD10 V405 450/50-A Mean,CD33- CD7_CD10 V405 450/50-A Median,CD33- Live V405 525/50-A Mean,CD33- Live V405 525/50-A Median,CD33- CD45 V405 780/60-A Mean,CD33- CD45 V405 780/60-A Median,CD33- Time Mean,CD33- Time Median,CD34+/CD45+ #Events,CD34+/CD45+ %Parent,CD34+/CD45+ FSC-A Mean,CD34+/CD45+ FSC-A Median,CD34+/CD45+ FSC-W Mean,CD34+/CD45+ FSC-W Median,CD34+/CD45+ SSC-A Mean,CD34+/CD45+ SSC-A Median,CD34+/CD45+ CD33 640 670/30-A Mean,CD34+/CD45+ CD33 640 670/30-A Median,CD34+/CD45+ CD45RA 640 730/45-A Mean,CD34+/CD45+ CD45RA 640 730/45-A Median,CD34+/CD45+ CD34 640 780/60-A Mean,CD34+/CD45+ CD34 640 780/60-A Median,CD34+/CD45+ CD90 561 582/15-A Mean,CD34+/CD45+ CD90 561 582/15-A Median,CD34+/CD45+ CD49f 561 670/14-A Mean,CD34+/CD45+ CD49f 561 670/14-A Median,CD34+/CD45+ CD38 561 780/60-A Mean,CD34+/CD45+ CD38 561 780/60-A Median,CD34+/CD45+ Lineage 488 530/30-A Mean,CD34+/CD45+ Lineage 488 530/30-A Median,CD34+/CD45+ CD7_CD10 V405 450/50-A Mean,CD34+/CD45+ CD7_CD10 V405 450/50-A Median,CD34+/CD45+ Live V405 525/50-A Mean,CD34+/CD45+ Live V405 525/50-A Median,CD34+/CD45+ CD45 V405 780/60-A Mean,CD34+/CD45+ CD45 V405 780/60-A Median,CD34+/CD45+ Time Mean,CD34+/CD45+ Time Median,CD34+/CD38- #Events,CD34+/CD38- %Parent,CD34+/CD38- FSC-A Mean,CD34+/CD38- FSC-A Median,CD34+/CD38- FSC-W Mean,CD34+/CD38- FSC-W Median,CD34+/CD38- SSC-A Mean,CD34+/CD38- SSC-A Median,CD34+/CD38- CD33 640 670/30-A Mean,CD34+/CD38- CD33 640 670/30-A Median,CD34+/CD38- CD45RA 640 730/45-A Mean,CD34+/CD38- CD45RA 640 730/45-A Median,CD34+/CD38- CD34 640 780/60-A Mean,CD34+/CD38- CD34 640 780/60-A Median,CD34+/CD38- CD90 561 582/15-A Mean,CD34+/CD38- CD90 561 582/15-A Median,CD34+/CD38- CD49f 561 670/14-A Mean,CD34+/CD38- CD49f 561 670/14-A Median,CD34+/CD38- CD38 561 780/60-A Mean,CD34+/CD38- CD38 561 780/60-A Median,CD34+/CD38- Lineage 488 530/30-A Mean,CD34+/CD38- Lineage 488 530/30-A Median,CD34+/CD38- CD7_CD10 V405 450/50-A Mean,CD34+/CD38- CD7_CD10 V405 450/50-A Median,CD34+/CD38- Live V405 525/50-A Mean,CD34+/CD38- Live V405 525/50-A Median,CD34+/CD38- CD45 V405 780/60-A Mean,CD34+/CD38- CD45 V405 780/60-A Median,CD34+/CD38- Time Mean,CD34+/CD38- Time Median,CD90+ HSC #Events,CD90+ HSC %Parent,CD90+ HSC FSC-A Mean,CD90+ HSC FSC-A Median,CD90+ HSC FSC-W Mean,CD90+ HSC FSC-W Median,CD90+ HSC SSC-A Mean,CD90+ HSC SSC-A Median,CD90+ HSC CD33 640 670/30-A Mean,CD90+ HSC CD33 640 670/30-A Median,CD90+ HSC CD45RA 640 730/45-A Mean,CD90+ HSC CD45RA 640 730/45-A Median,CD90+ HSC CD34 640 780/60-A Mean,CD90+ HSC CD34 640 780/60-A Median,CD90+ HSC CD90 561 582/15-A Mean,CD90+ HSC CD90 561 582/15-A Median,CD90+ HSC CD49f 561 670/14-A Mean,CD90+ HSC CD49f 561 670/14-A Median,CD90+ HSC CD38 561 780/60-A Mean,CD90+ HSC CD38 561 780/60-A Median,CD90+ HSC Lineage 488 530/30-A Mean,CD90+ HSC Lineage 488 530/30-A Median,CD90+ HSC CD7_CD10 V405 450/50-A Mean,CD90+ HSC CD7_CD10 V405 450/50-A Median,CD90+ HSC Live V405 525/50-A Mean,CD90+ HSC Live V405 525/50-A Median,CD90+ HSC CD45 V405 780/60-A Mean,CD90+ HSC CD45 V405 780/60-A Median,CD90+ HSC Time Mean,CD90+ HSC Time Median
C8,1,,"96,023","96,023","88,076","88,076","111,699","111,699",47,47,97,97,"2,993","2,993",818,818,"1,174","1,174",747,747,156,156,91,91,281,281,857,857,"28,511","28,511",1,100,"96,023","96,023","88,076","88,076","111,699","111,699",47,47,97,97,"2,993","2,993",818,818,"1,174","1,174",747,747,156,156,91,91,281,281,857,857,"28,511","28,511",1,100,"96,023","96,023","88,076","88,076","111,699","111,699",47,47,97,97,"2,993","2,993",818,818,"1,174","1,174",747,747,156,156,91,91,281,281,857,857,"28,511","28,511",1,100,"96,023","96,023","88,076","88,076","111,699","111,699",47,47,97,97,"2,993","2,993",818,818,"1,174","1,174",747,747,156,156,91,91,281,281,857,857,"28,511","28,511",1,100,"96,023","96,023","88,076","88,076","111,699","111,699",47,47,97,97,"2,993","2,993",818,818,"1,174","1,174",747,747,156,156,91,91,281,281,857,857,"28,511","28,511",1,100,"96,023","96,023","88,076","88,076","111,699","111,699",47,47,97,97,"2,993","2,993",818,818,"1,174","1,174",747,747,156,156,91,91,281,281,857,857,"28,511","28,511",1,100,"96,023","96,023","88,076","88,076","111,699","111,699",47,47,97,97,"2,993","2,993",818,818,"1,174","1,174",747,747,156,156,91,91,281,281,857,857,"28,511","28,511",1,100,"96,023","96,023","88,076","88,076","111,699","111,699",47,47,97,97,"2,993","2,993",818,818,"1,174","1,174",747,747,156,156,91,91,281,281,857,857,"28,511","28,511",1,100,"96,023","96,023","88,076","88,076","111,699","111,699",47,47,97,97,"2,993","2,993",818,818,"1,174","1,174",747,747,156,156,91,91,281,281,857,857,"28,511","28,511"
C9,1,,"123,535","123,535","91,663","91,663","105,261","105,261",117,117,44,44,"4,279","4,279","5,364","5,364","1,212","1,212",176,176,192,192,52,52,538,538,"2,029","2,029","29,150","29,150",1,100,"123,535","123,535","91,663","91,663","105,261","105,261",117,117,44,44,"4,279","4,279","5,364","5,364","1,212","1,212",176,176,192,192,52,52,538,538,"2,029","2,029","29,150","29,150",1,100,"123,535","123,535","91,663","91,663","105,261","105,261",117,117,44,44,"4,279","4,279","5,364","5,364","1,212","1,212",176,176,192,192,52,52,538,538,"2,029","2,029","29,150","29,150",1,100,"123,535","123,535","91,663","91,663","105,261","105,261",117,117,44,44,"4,279","4,279","5,364","5,364","1,212","1,212",176,176,192,192,52,52,538,538,"2,029","2,029","29,150","29,150",1,100,"123,535","123,535","91,663","91,663","105,261","105,261",117,117,44,44,"4,279","4,279","5,364","5,364","1,212","1,212",176,176,192,192,52,52,538,538,"2,029","2,029","29,150","29,150",1,100,"123,535","123,535","91,663","91,663","105,261","105,261",117,117,44,44,"4,279","4,279","5,364","5,364","1,212","1,212",176,176,192,192,52,52,538,538,"2,029","2,029","29,150","29,150",1,100,"123,535","123,535","91,663","91,663","105,261","105,261",117,117,44,44,"4,279","4,279","5,364","5,364","1,212","1,212",176,176,192,192,52,52,538,538,"2,029","2,029","29,150","29,150",1,100,"123,535","123,535","91,663","91,663","105,261","105,261",117,117,44,44,"4,279","4,279","5,364","5,364","1,212","1,212",176,176,192,192,52,52,538,538,"2,029","2,029","29,150","29,150",1,100,"123,535","123,535","91,663","91,663","105,261","105,261",117,117,44,44,"4,279","4,279","5,364","5,364","1,212","1,212",176,176,192,192,52,52,538,538,"2,029","2,029","29,150","29,150"
C10,1,,"129,686","129,686","93,465","93,465","83,187","83,187",101,101,95,95,"3,127","3,127","2,600","2,600",906,906,184,184,157,157,25,25,376,376,"1,502","1,502","29,387","29,387",1,100,"129,686","129,686","93,465","93,465","83,187","83,187",101,101,95,95,"3,127","3,127","2,600","2,600",906,906,184,184,157,157,25,25,376,376,"1,502","1,502","29,387","29,387",1,100,"129,686","129,686","93,465","93,465","83,187","83,187",101,101,95,95,"3,127","3,127","2,600","2,600",906,906,184,184,157,157,25,25,376,376,"1,502","1,502","29,387","29,387",1,100,"129,686","129,686","93,465","93,465","83,187","83,187",101,101,95,95,"3,127","3,127","2,600","2,600",906,906,184,184,157,157,25,25,376,376,"1,502","1,502","29,387","29,387",1,100,"129,686","129,686","93,465","93,465","83,187","83,187",101,101,95,95,"3,127","3,127","2,600","2,600",906,906,184,184,157,157,25,25,376,376,"1,502","1,502","29,387","29,387",1,100,"129,686","129,686","93,465","93,465","83,187","83,187",101,101,95,95,"3,127","3,127","2,600","2,600",906,906,184,184,157,157,25,25,376,376,"1,502","1,502","29,387","29,387",1,100,"129,686","129,686","93,465","93,465","83,187","83,187",101,101,95,95,"3,127","3,127","2,600","2,600",906,906,184,184,157,157,25,25,376,376,"1,502","1,502","29,387","29,387",1,100,"129,686","129,686","93,465","93,465","83,187","83,187",101,101,95,95,"3,127","3,127","2,600","2,600",906,906,184,184,157,157,25,25,376,376,"1,502","1,502","29,387","29,387",1,100,"129,686","129,686","93,465","93,465","83,187","83,187",101,101,95,95,"3,127","3,127","2,600","2,600",906,906,184,184,157,157,25,25,376,376,"1,502","1,502","29,387","29,387"
C11,1,,"159,117","159,117","96,680","96,680","106,035","106,035",176,176,34,34,"5,373","5,373","5,863","5,863","1,021","1,021",453,453,200,200,44,44,429,429,"1,847","1,847","29,680","29,680",1,100,"159,117","159,117","96,680","96,680","106,035","106,035",176,176,34,34,"5,373","5,373","5,863","5,863","1,021","1,021",453,453,200,200,44,44,429,429,"1,847","1,847","29,680","29,680",1,100,"159,117","159,117","96,680","96,680","106,035","106,035",176,176,34,34,"5,373","5,373","5,863","5,863","1,021","1,021",453,453,200,200,44,44,429,429,"1,847","1,847","29,680","29,680",1,100,"159,117","159,117","96,680","96,680","106,035","106,035",176,176,34,34,"5,373","5,373","5,863","5,863","1,021","1,021",453,453,200,200,44,44,429,429,"1,847","1,847","29,680","29,680",1,100,"159,117","159,117","96,680","96,680","106,035","106,035",176,176,34,34,"5,373","5,373","5,863","5,863","1,021","1,021",453,453,200,200,44,44,429,429,"1,847","1,847","29,680","29,680",1,100,"159,117","159,117","96,680","96,680","106,035","106,035",176,176,34,34,"5,373","5,373","5,863","5,863","1,021","1,021",453,453,200,200,44,44,429,429,"1,847","1,847","29,680","29,680",1,100,"159,117","159,117","96,680","96,680","106,035","106,035",176,176,34,34,"5,373","5,373","5,863","5,863","1,021","1,021",453,453,200,200,44,44,429,429,"1,847","1,847","29,680","29,680",1,100,"159,117","159,117","96,680","96,680","106,035","106,035",176,176,34,34,"5,373","5,373","5,863","5,863","1,021","1,021",453,453,200,200,44,44,429,429,"1,847","1,847","29,680","29,680",1,100,"159,117","159,117","96,680","96,680","106,035","106,035",176,176,34,34,"5,373","5,373","5,863","5,863","1,021","1,021",453,453,200,200,44,44,429,429,"1,847","1,847","29,680","29,680"
C12,1,,"126,493","126,493","94,659","94,659","98,422","98,422",188,188,47,47,"3,942","3,942","1,684","1,684",875,875,158,158,111,111,98,98,559,559,"1,673","1,673","30,647","30,647",1,100,"126,493","126,493","94,659","94,659","98,422","98,422",188,188,47,47,"3,942","3,942","1,684","1,684",875,875,158,158,111,111,98,98,559,559,"1,673","1,673","30,647","30,647",1,100,"126,493","126,493","94,659","94,659","98,422","98,422",188,188,47,47,"3,942","3,942","1,684","1,684",875,875,158,158,111,111,98,98,559,559,"1,673","1,673","30,647","30,647",1,100,"126,493","126,493","94,659","94,659","98,422","98,422",188,188,47,47,"3,942","3,942","1,684","1,684",875,875,158,158,111,111,98,98,559,559,"1,673","1,673","30,647","30,647",1,100,"126,493","126,493","94,659","94,659","98,422","98,422",188,188,47,47,"3,942","3,942","1,684","1,684",875,875,158,158,111,111,98,98,559,559,"1,673","1,673","30,647","30,647",1,100,"126,493","126,493","94,659","94,659","98,422","98,422",188,188,47,47,"3,942","3,942","1,684","1,684",875,875,158,158,111,111,98,98,559,559,"1,673","1,673","30,647","30,647",1,100,"126,493","126,493","94,659","94,659","98,422","98,422",188,188,47,47,"3,942","3,942","1,684","1,684",875,875,158,158,111,111,98,98,559,559,"1,673","1,673","30,647","30,647",1,100,"126,493","126,493","94,659","94,659","98,422","98,422",188,188,47,47,"3,942","3,942","1,684","1,684",875,875,158,158,111,111,98,98,559,559,"1,673","1,673","30,647","30,647",1,100,"126,493","126,493","94,659","94,659","98,422","98,422",188,188,47,47,"3,942","3,942","1,684","1,684",875,875,158,158,111,111,98,98,559,559,"1,673","1,673","30,647","30,647"
D1,1,,"159,327","159,327","95,712","95,712","75,353","75,353",74,74,87,87,"2,551","2,551",320,320,583,583,452,452,154,154,94,94,344,344,"1,642","1,642","35,135","35,135",1,100,"159,327","159,327","95,712","95,712","75,353","75,353",74,74,87,87,"2,551","2,551",320,320,583,583,452,452,154,154,94,94,344,344,"1,642","1,642","35,135","35,135",1,100,"159,327","159,327","95,712","95,712","75,353","75,353",74,74,87,87,"2,551","2,551",320,320,583,583,452,452,154,154,94,94,344,344,"1,642","1,642","35,135","35,135",1,100,"159,327","159,327","95,712","95,712","75,353","75,353",74,74,87,87,"2,551","2,551",320,320,583,583,452,452,154,154,94,94,344,344,"1,642","1,642","35,135","35,135",1,100,"159,327","159,327","95,712","95,712","75,353","75,353",74,74,87,87,"2,551","2,551",320,320,583,583,452,452,154,154,94,94,344,344,"1,642","1,642","35,135","35,135",1,100,"159,327","159,327","95,712","95,712","75,353","75,353",74,74,87,87,"2,551","2,551",320,320,583,583,452,452,154,154,94,94,344,344,"1,642","1,642","35,135","35,135",1,100,"159,327","159,327","95,712","95,712","75,353","75,353",74,74,87,87,"2,551","2,551",320,320,583,583,452,452,154,154,94,94,344,344,"1,642","1,642","35,135","35,135",1,100,"159,327","159,327","95,712","95,712","75,353","75,353",74,74,87,87,"2,551","2,551",320,320,583,583,452,452,154,154,94,94,344,344,"1,642","1,642","35,135","35,135",1,100,"159,327","159,327","95,712","95,712","75,353","75,353",74,74,87,87,"2,551","2,551",320,320,583,583,452,452,154,154,94,94,344,344,"1,642","1,642","35,135","35,135"
D2,1,,"126,672","126,672","89,554","89,554","93,856","93,856",233,233,131,131,"5,250","5,250","2,287","2,287",680,680,677,677,218,218,154,154,431,431,"1,816","1,816","34,890","34,890",1,100,"126,672","126,672","89,554","89,554","93,856","93,856",233,233,131,131,"5,250","5,250","2,287","2,287",680,680,677,677,218,218,154,154,431,431,"1,816","1,816","34,890","34,890",1,100,"126,672","126,672","89,554","89,554","93,856","93,856",233,233,131,131,"5,250","5,250","2,287","2,287",680,680,677,677,218,218,154,154,431,431,"1,816","1,816","34,890","34,890",1,100,"126,672","126,672","89,554","89,554","93,856","93,856",233,233,131,131,"5,250","5,250","2,287","2,287",680,680,677,677,218,218,154,154,431,431,"1,816","1,816","34,890","34,890",1,100,"126,672","126,672","89,554","89,554","93,856","93,856",233,233,131,131,"5,250","5,250","2,287","2,287",680,680,677,677,218,218,154,154,431,431,"1,816","1,816","34,890","34,890",1,100,"126,672","126,672","89,554","89,554","93,856","93,856",233,233,131,131,"5,250","5,250","2,287","2,287",680,680,677,677,218,218,154,154,431,431,"1,816","1,816","34,890","34,890",1,100,"126,672","126,672","89,554","89,554","93,856","93,856",233,233,131,131,"5,250","5,250","2,287","2,287",680,680,677,677,218,218,154,154,431,431,"1,816","1,816","34,890","34,890",1,100,"126,672","126,672","89,554","89,554","93,856","93,856",233,233,131,131,"5,250","5,250","2,287","2,287",680,680,677,677,218,218,154,154,431,431,"1,816","1,816","34,890","34,890",1,100,"126,672","126,672","89,554","89,554","93,856","93,856",233,233,131,131,"5,250","5,250","2,287","2,287",680,680,677,677,218,218,154,154,431,431,"1,816","1,816","34,890","34,890"
D3,1,,"138,802","138,802","87,650","87,650","95,436","95,436",116,116,105,105,"4,403","4,403","2,845","2,845",997,997,537,537,205,205,-4,-4,406,406,"1,985","1,985","34,698","34,698",1,100,"138,802","138,802","87,650","87,650","95,436","95,436",116,116,105,105,"4,403","4,403","2,845","2,845",997,997,537,537,205,205,-4,-4,406,406,"1,985","1,985","34,698","34,698",1,100,"138,802","138,802","87,650","87,650","95,436","95,436",116,116,105,105,"4,403","4,403","2,845","2,845",997,997,537,537,205,205,-4,-4,406,406,"1,985","1,985","34,698","34,698",1,100,"138,802","138,802","87,650","87,650","95,436","95,436",116,116,105,105,"4,403","4,403","2,845","2,845",997,997,537,537,205,205,-4,-4,406,406,"1,985","1,985","34,698","34,698",1,100,"138,802","138,802","87,650","87,650","95,436","95,436",116,116,105,105,"4,403","4,403","2,845","2,845",997,997,537,537,205,205,-4,-4,406,406,"1,985","1,985","34,698","34,698",1,100,"138,802","138,802","87,650","87,650","95,436","95,436",116,116,105,105,"4,403","4,403","2,845","2,845",997,997,537,537,205,205,-4,-4,406,406,"1,985","1,985","34,698","34,698",1,100,"138,802","138,802","87,650","87,650","95,436","95,436",116,116,105,105,"4,403","4,403","2,845","2,845",997,997,537,537,205,205,-4,-4,406,406,"1,985","1,985","34,698","34,698",1,100,"138,802","138,802","87,650","87,650","95,436","95,436",116,116,105,105,"4,403","4,403","2,845","2,845",997,997,537,537,205,205,-4,-4,406,406,"1,985","1,985","34,698","34,698",1,100,"138,802","138,802","87,650","87,650","95,436","95,436",116,116,105,105,"4,403","4,403","2,845","2,845",997,997,537,537,205,205,-4,-4,406,406,"1,985","1,985","34,698","34,698"
D4,1,,"141,446","141,446","88,293","88,293","68,783","68,783",301,301,146,146,"4,118","4,118","5,352","5,352","1,145","1,145",300,300,227,227,21,21,367,367,"2,085","2,085","34,504","34,504",1,100,"141,446","141,446","88,293","88,293","68,783","68,783",301,301,146,146,"4,118","4,118","5,352","5,352","1,145","1,145",300,300,227,227,21,21,367,367,"2,085","2,085","34,504","34,504",1,100,"141,446","141,446","88,293","88,293","68,783","68,783",301,301,146,146,"4,118","4,118","5,352","5,352","1,145","1,145",300,300,227,227,21,21,367,367,"2,085","2,085","34,504","34,504",1,100,"141,446","141,446","88,293","88,293","68,783","68,783",301,301,146,146,"4,118","4,118","5,352","5,352","1,145","1,145",300,300,227,227,21,21,367,367,"2,085","2,085","34,504","34,504",1,100,"141,446","141,446","88,293","88,293","68,783","68,783",301,301,146,146,"4,118","4,118","5,352","5,352","1,145","1,145",300,300,227,227,21,21,367,367,"2,085","2,085","34,504","34,504",1,100,"141,446","141,446","88,293","88,293","68,783","68,783",301,301,146,146,"4,118","4,118","5,352","5,352","1,145","1,145",300,300,227,227,21,21,367,367,"2,085","2,085","34,504","34,504",1,100,"141,446","141,446","88,293","88,293","68,783","68,783",301,301,146,146,"4,118","4,118","5,352","5,352","1,145","1,145",300,300,227,227,21,21,367,367,"2,085","2,085","34,504","34,504",1,100,"141,446","141,446","88,293","88,293","68,783","68,783",301,301,146,146,"4,118","4,118","5,352","5,352","1,145","1,145",300,300,227,227,21,21,367,367,"2,085","2,085","34,504","34,504",1,100,"141,446","141,446","88,293","88,293","68,783","68,783",301,301,146,146,"4,118","4,118","5,352","5,352","1,145","1,145",300,300,227,227,21,21,367,367,"2,085","2,085","34,504","34,504"
D5,1,,"149,418","149,418","95,625","95,625","138,770","138,770",179,179,68,68,"5,409","5,409","7,126","7,126",723,723,676,676,215,215,88,88,515,515,"1,498","1,498","34,119","34,119",1,100,"149,418","149,418","95,625","95,625","138,770","138,770",179,179,68,68,"5,409","5,409","7,126","7,126",723,723,676,676,215,215,88,88,515,515,"1,498","1,498","34,119","34,119",1,100,"149,418","149,418","95,625","95,625","138,770","138,770",179,179,68,68,"5,409","5,409","7,126","7,126",723,723,676,676,215,215,88,88,515,515,"1,498","1,498","34,119","34,119",1,100,"149,418","149,418","95,625","95,625","138,770","138,770",179,179,68,68,"5,409","5,409","7,126","7,126",723,723,676,676,215,215,88,88,515,515,"1,498","1,498","34,119","34,119",1,100,"149,418","149,418","95,625","95,625","138,770","138,770",179,179,68,68,"5,409","5,409","7,126","7,126",723,723,676,676,215,215,88,88,515,515,"1,498","1,498","34,119","34,119",1,100,"149,418","149,418","95,625","95,625","138,770","138,770",179,179,68,68,"5,409","5,409","7,126","7,126",723,723,676,676,215,215,88,88,515,515,"1,498","1,498","34,119","34,119",1,100,"149,418","149,418","95,625","95,625","138,770","138,770",179,179,68,68,"5,409","5,409","7,126","7,126",723,723,676,676,215,215,88,88,515,515,"1,498","1,498","34,119","34,119",1,100,"149,418","149,418","95,625","95,625","138,770","138,770",179,179,68,68,"5,409","5,409","7,126","7,126",723,723,676,676,215,215,88,88,515,515,"1,498","1,498","34,119","34,119",1,100,"149,418","149,418","95,625","95,625","138,770","138,770",179,179,68,68,"5,409","5,409","7,126","7,126",723,723,676,676,215,215,88,88,515,515,"1,498","1,498","34,119","34,119"
D6,1,,"137,551","137,551","93,107","93,107","119,530","119,530",153,153,225,225,"6,047","6,047","1,099","1,099","1,486","1,486",462,462,181,181,84,84,394,394,"1,200","1,200","33,905","33,905",1,100,"137,551","137,551","93,107","93,107","119,530","119,530",153,153,225,225,"6,047","6,047","1,099","1,099","1,486","1,486",462,462,181,181,84,84,394,394,"1,200","1,200","33,905","33,905",1,100,"137,551","137,551","93,107","93,107","119,530","119,530",153,153,225,225,"6,047","6,047","1,099","1,099","1,486","1,486",462,462,181,181,84,84,394,394,"1,200","1,200","33,905","33,905",1,100,"137,551","137,551","93,107","93,107","119,530","119,530",153,153,225,225,"6,047","6,047","1,099","1,099","1,486","1,486",462,462,181,181,84,84,394,394,"1,200","1,200","33,905","33,905",1,100,"137,551","137,551","93,107","93,107","119,530","119,530",153,153,225,225,"6,047","6,047","1,099","1,099","1,486","1,486",462,462,181,181,84,84,394,394,"1,200","1,200","33,905","33,905",1,100,"137,551","137,551","93,107","93,107","119,530","119,530",153,153,225,225,"6,047","6,047","1,099","1,099","1,486","1,486",462,462,181,181,84,84,394,394,"1,200","1,200","33,905","33,905",1,100,"137,551","137,551","93,107","93,107","119,530","119,530",153,153,225,225,"6,047","6,047","1,099","1,099","1,486","1,486",462,462,181,181,84,84,394,394,"1,200","1,200","33,905","33,905",1,100,"137,551","137,551","93,107","93,107","119,530","119,530",153,153,225,225,"6,047","6,047","1,099","1,099","1,486","1,486",462,462,181,181,84,84,394,394,"1,200","1,200","33,905","33,905",1,100,"137,551","137,551","93,107","93,107","119,530","119,530",153,153,225,225,"6,047","6,047","1,099","1,099","1,486","1,486",462,462,181,181,84,84,394,394,"1,200","1,200","33,905","33,905"
